order,id,date,time,title,url,visitCount,typedCount,transition
471,15027,12/9/2020,8:54:28,Amazon.com : eliptical exercise machine,https://smile.amazon.com/s/ref=nb_sb_ss_ts-a-p_1_9?url=search-alias%3Daps&field-keywords=eliptical+exercise+machine&sprefix=eliptical%2Caps%2C297&crid=1KLS1H7Y030JJ,1,0,form_submit
472,3995,12/9/2020,8:54:18,"Amazon.com: Online Shopping for Electronics, Apparel, Computers, Books, DVDs & more",https://smile.amazon.com/,33,32,typed
473,15056,12/9/2020,8:54:16,AmazonSmile: Impresa Products 10 Sets of Clear Vertical Blind Repair Tabs/Vertical Blind Tabs/Blind Fixers - 20 Total Tabs (10 Sets) and 2 Alcohol Wipes: Home & Kitchen,https://smile.amazon.com/Clear-Vertical-Blind-Repair-Fixers/dp/B074NB876R/ref=sr_1_48?dchild=1&keywords=blinds&qid=1607532812&sr=8-48,1,0,link
474,15055,12/9/2020,8:53:32,Amazon.com : blinds,https://smile.amazon.com/s?k=blinds&ref=nb_sb_noss_2,1,0,link
475,15054,12/9/2020,8:53:32,Amazon.com : blinds,https://smile.amazon.com/s/ref=nb_sb_noss_2?url=search-alias%3Daps&field-keywords=blinds,1,0,form_submit
476,3995,12/9/2020,8:53:15,"Amazon.com: Online Shopping for Electronics, Apparel, Computers, Books, DVDs & more",https://smile.amazon.com/,33,32,typed
477,15026,12/9/2020,8:52:34,AmazonSmile Thanks You,https://smile.amazon.com/gp/buy/thankyou/handlers/display.html?ie=UTF8&asins=B00K5KHXN2&asins=B07KPZWBQL&asins=B07KQBJ1V5&isRefresh=1&orderId=111-5607649-2794664&orderId=111-6019794-1729853&purchaseId=106-7773442-3314629&ref_=chk_typ_browserRefresh&viewId=ThankYouCart,1,0,link
478,4377,12/9/2020,8:52:33,AmazonSmile Thanks You,https://smile.amazon.com/gp/buy/spc/handlers/static-submit-decoupled.html/ref=ox_spc_place_order?ie=UTF8&hasWorkingJavascript=,8,0,form_submit
479,4371,12/9/2020,8:52:09,AmazonSmile Checkout,https://smile.amazon.com/gp/buy/spc/handlers/display.html?hasWorkingJavascript=1,10,0,link
480,13664,12/9/2020,8:52:09,AmazonSmile Checkout,https://smile.amazon.com/gp/cart/desktop/go-to-checkout.html/ref=crt_ewc_proceed_to_chk_dp?hasWorkingJavascript=1&proceedToCheckout.x=1&proceedToCheckout=Submit&fromEWCGiftWrap=1,2,0,form_submit
481,15025,12/9/2020,8:51:20,"AmazonSmile: Needleart World Assorted Classic Diamond Dotz Stickers Facet Art Kit (3 per Pack), Multicolor",https://smile.amazon.com/Needleart-World-DD40-002-Assorted-Multicolor/dp/B07CT6NM74/?_encoding=UTF8&pd_rd_w=ZJWx8&pf_rd_p=58f68c27-9bf4-466f-b1c8-101a062bcc82&pf_rd_r=TM9MJNBJ2APXEW5TQ3W2&pd_rd_r=dee37112-e850-4f48-8a5c-5ce6dbd3bd50&pd_rd_wg=MyOoc&ref_=pd_gw_wish,1,0,link
482,3995,12/9/2020,8:50:35,"Amazon.com: Online Shopping for Electronics, Apparel, Computers, Books, DVDs & more",https://smile.amazon.com/,33,32,typed
483,15024,12/9/2020,8:44:34,Why you're always tired - YouTube,https://www.youtube.com/watch?v=js2vfr96iAQ,1,0,link
484,47,12/9/2020,8:44:14,YouTube,https://www.youtube.com/,59,17,link
485,15023,12/9/2020,8:28:19,"NBC Nightly News Broadcast (Full) - December 8th, 2020 | NBC Nightly News - YouTube",https://www.youtube.com/watch?v=cCxDBzkhj6o,1,0,link
486,1026,12/9/2020,8:27:47,YouTube,https://www.youtube.com/?gl=US&tab=r1,10,0,link
487,5619,12/8/2020,18:14:33,GitHub,https://github.com/,38,32,form_submit
488,5619,12/8/2020,18:14:19,GitHub,https://github.com/,38,32,typed
489,690,12/8/2020,18:07:42,Dashboard,https://learn.cybersecurity.berkeley.edu/ap/dashboard,116,1,link
490,690,12/8/2020,18:07:32,Dashboard,https://learn.cybersecurity.berkeley.edu/ap/dashboard,116,1,auto_bookmark
491,1450,12/8/2020,18:07:32,ISVC | Login,https://learn.cybersecurity.berkeley.edu/login?referer=https%3A%2F%2Flearn.cybersecurity.berkeley.edu%2Flocal%2Findex.php,31,1,auto_bookmark
492,15022,12/8/2020,17:56:12,Desktop for developers | Ubuntu,https://ubuntu.com/desktop/developers,1,0,link
493,15021,12/8/2020,17:56:06,Try Ubuntu Appliances in a VM | Ubuntu,https://ubuntu.com/appliance/vm#developer,1,0,link
494,15020,12/8/2020,17:55:10,Try Ubuntu Appliances in a VM | Ubuntu,https://ubuntu.com/appliance/vm,2,0,link
495,15020,12/8/2020,17:54:56,Try Ubuntu Appliances in a VM | Ubuntu,https://ubuntu.com/appliance/vm,2,0,link
496,15019,12/8/2020,17:54:52,ubuntu vm - Google Search,https://www.google.com/search?q=ubuntu+vm&oq=ubuntu+VM&aqs=chrome.0.0i457j0l7.2838j0j7&sourceid=chrome&ie=UTF-8,1,0,generated
497,15018,12/8/2020,17:53:28,"Slack | ! Janani Sridhar, Robby Boparai | UC Berkeley School of Information | 43 new items",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM/thread/G01DFTP7BAM-1607478398.396100,2,0,link
498,15001,12/8/2020,17:51:47,sturdy-couscous/children-2.txt at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/resources/children-2.txt,3,0,link
499,7511,12/8/2020,17:51:38,My Drive - Google Drive,https://drive.google.com/drive/my-drive,47,0,auto_bookmark
500,14996,12/8/2020,17:51:06,IsabelleLenertz/sturdy-couscous at 569fe1b8b3347891b85517505a542fc42d959002,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002,2,0,reload
501,15017,12/8/2020,17:48:46,Setup | ExpressVPN,https://www.expressvpn.com/setup#windows,1,0,link
502,15014,12/8/2020,17:48:42,Manage your subscriptions | ExpressVPN,https://www.expressvpn.com/verify,2,0,form_submit
503,15015,12/8/2020,17:48:42,Manage your subscriptions | ExpressVPN,https://www.expressvpn.com/subscriptions,1,0,form_submit
504,15014,12/8/2020,17:45:56,Manage your subscriptions | ExpressVPN,https://www.expressvpn.com/verify,2,0,form_submit
505,15012,12/8/2020,17:45:47,Sign in to your account | ExpressVPN,https://www.expressvpn.com/sign-in,1,0,link
506,15011,12/8/2020,17:45:44,"High-Speed, Secure & Anonymous VPN Service | ExpressVPN",https://www.expressvpn.com/,1,0,link
507,15010,12/8/2020,17:45:37,"Buy VPN with Bitcoin, PayPal, Credit Card | ExpressVPN",https://www.expressvpn.com/order,1,0,link
508,15009,12/8/2020,17:45:35,"High-Speed, Secure & Anonymous VPN Service | ExpressVPN",https://www.expressvpn.com/?gclid=cj0kcqia5bz-brd-arisabjt4njfnlz9k--ettzb1ptst3eqp6fe-qf-cnqpwyjzp4vtmxzmj8vhdlcaavbaealw_wcb,1,0,link
509,11661,12/8/2020,17:45:33,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM,6,0,link
510,15005,12/8/2020,17:44:58,Slack | Threads | UC Berkeley School of Information,https://app.slack.com/client/T0WA5NWKG/threads,2,0,link
511,11661,12/8/2020,17:43:59,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM,6,0,link
512,15006,12/8/2020,17:43:49,express vpn - Google Search,https://www.google.com/search?q=express+vpn&oq=express+vpn&aqs=chrome..69i57j69i65j69i60.2382j0j7&sourceid=chrome&ie=UTF-8,1,0,reload
513,6573,12/8/2020,17:38:57,Slack | w202-project-janani-robby-isabelle | UC Berkeley School of Information,https://app.slack.com/client/T0WA5NWKG/G01CUJ43JGJ,9,0,reload
514,6573,12/8/2020,17:38:50,Slack | w202-project-janani-robby-isabelle | UC Berkeley School of Information,https://app.slack.com/client/T0WA5NWKG/G01CUJ43JGJ,9,0,link
515,14996,12/8/2020,16:58:08,IsabelleLenertz/sturdy-couscous at 569fe1b8b3347891b85517505a542fc42d959002,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002,2,0,reload
516,11661,12/8/2020,16:57:08,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM,6,0,link
517,15005,12/8/2020,16:55:24,Slack | Threads | UC Berkeley School of Information,https://app.slack.com/client/T0WA5NWKG/threads,2,0,link
518,15004,12/8/2020,16:55:17,Slack | Threads | UC Berkeley School of Information | 32 new items,https://app.slack.com/client/T0WA5NWKG/threads/thread/G01DFTP7BAM-1607401764.173500,1,0,link
519,14815,12/8/2020,16:52:32,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information | 33 new items",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM/thread/G01DFTP7BAM-1607401764.173500,4,0,link
520,2006,12/8/2020,16:52:30,Slack,https://app.slack.com/client/T0WA5NWKG,62,0,auto_bookmark
521,15003,12/8/2020,16:50:29,,https://raw.githubusercontent.com/IsabelleLenertz/sturdy-couscous/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/resources/children-2.txt,1,0,link
522,15001,12/8/2020,16:50:23,sturdy-couscous/children-2.txt at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/resources/children-2.txt,3,0,link
523,15001,12/8/2020,16:50:23,sturdy-couscous/children-2.txt at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/resources/children-2.txt,3,0,link
524,15000,12/8/2020,16:50:22,sturdy-couscous/sturdycouscous/resources at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/resources,2,0,link
525,15000,12/8/2020,16:50:21,sturdy-couscous/sturdycouscous/resources at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/resources,2,0,link
526,14997,12/8/2020,16:50:17,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
527,14997,12/8/2020,16:50:14,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
528,14997,12/8/2020,16:49:15,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
529,14997,12/8/2020,16:47:05,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
530,14998,12/8/2020,16:47:04,sturdy-couscous/Checker.py at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/Garbanzo,4,0,link
531,14997,12/8/2020,16:44:22,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
532,14998,12/8/2020,16:44:21,sturdy-couscous/Checker.py at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/Garbanzo,4,0,link
533,14999,12/8/2020,16:25:45,sturdy-couscous/Checker.py at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/Garbanzo/Checker.py,2,0,link
534,14999,12/8/2020,16:25:44,sturdy-couscous/Checker.py at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/Garbanzo/Checker.py,2,0,link
535,14998,12/8/2020,16:25:43,sturdy-couscous/Checker.py at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/Garbanzo,4,0,link
536,14998,12/8/2020,16:25:42,sturdy-couscous/Checker.py at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous/Garbanzo,4,0,link
537,14997,12/8/2020,16:25:40,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
538,14997,12/8/2020,16:25:40,sturdy-couscous/sturdycouscous at 569fe1b8b3347891b85517505a542fc42d959002 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002/sturdycouscous,7,0,link
539,14996,12/8/2020,16:25:40,IsabelleLenertz/sturdy-couscous at 569fe1b8b3347891b85517505a542fc42d959002,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002,2,0,link
540,14996,12/8/2020,16:25:37,IsabelleLenertz/sturdy-couscous at 569fe1b8b3347891b85517505a542fc42d959002,https://github.com/IsabelleLenertz/sturdy-couscous/tree/569fe1b8b3347891b85517505a542fc42d959002,2,0,link
541,14995,12/8/2020,16:25:27,History for sturdycouscous/Garbanzo/Checker.py - IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/commits/isabelle/last-v2/sturdycouscous/Garbanzo/Checker.py,1,0,link
542,14994,12/8/2020,16:25:24,sturdy-couscous/Checker.py at isabelle/last-v2 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/isabelle/last-v2/sturdycouscous/Garbanzo/Checker.py,1,0,link
543,14993,12/8/2020,16:25:20,sturdy-couscous/Checker.py at isabelle/last · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/isabelle/last/sturdycouscous/Garbanzo/Checker.py,1,0,link
544,14992,12/8/2020,16:25:15,sturdy-couscous/Checker.py at isabelle/classifier-v2 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/isabelle/classifier-v2/sturdycouscous/Garbanzo/Checker.py,1,0,link
545,13579,12/8/2020,16:25:01,sturdy-couscous/Checker.py at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/main/sturdycouscous/Garbanzo/Checker.py,12,0,link
546,13579,12/8/2020,16:25:01,sturdy-couscous/Checker.py at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/main/sturdycouscous/Garbanzo/Checker.py,12,0,link
547,9304,12/8/2020,16:24:58,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
548,9304,12/8/2020,16:24:58,sturdy-couscous/sturdycouscous/Garbanzo at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous/Garbanzo,26,0,link
549,9303,12/8/2020,16:24:57,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
550,9303,12/8/2020,16:24:56,sturdy-couscous/sturdycouscous at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/main/sturdycouscous,66,0,link
551,6619,12/8/2020,16:24:56,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
552,6619,12/8/2020,16:24:52,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
553,14815,12/8/2020,13:40:32,"Slack | Janani Sridhar, Robby Boparai | UC Berkeley School of Information | 33 new items",https://app.slack.com/client/T0WA5NWKG/G01DFTP7BAM/thread/G01DFTP7BAM-1607401764.173500,4,0,reload
554,6619,12/8/2020,13:38:15,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
555,8639,12/8/2020,13:38:14,Robby/debugging by robbyboparai · Pull Request #29 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/pulls,98,0,link
556,14991,12/8/2020,13:26:50,PE Activities at home: Mouse Trap Bowling - YouTube,https://www.youtube.com/watch?v=4HYstd9R4zg,1,0,link
557,14990,12/8/2020,13:26:50,PE At Home: “Ski Jump Bowling” Challenge - YouTube,https://www.youtube.com/watch?v=bnhbRrQt5M4,3,0,link
558,14990,12/8/2020,13:26:50,PE At Home: “Ski Jump Bowling” Challenge - YouTube,https://www.youtube.com/watch?v=bnhbRrQt5M4,3,0,link
559,14990,12/8/2020,13:26:21,PE At Home: “Ski Jump Bowling” Challenge - YouTube,https://www.youtube.com/watch?v=bnhbRrQt5M4,3,0,link
560,14989,12/8/2020,13:26:20,Bowling #PE@Home - YouTube,https://www.youtube.com/watch?v=NZHHbgcGPrg,1,0,link
561,14988,12/8/2020,13:26:20,PE at Home: Water Bottle Bowling - YouTube,https://www.youtube.com/watch?v=gBi6SENXz7M,1,0,link
562,3454,12/8/2020,13:25:59,Grade 1 Lincoln PE 1,https://classroom.google.com/u/3/c/MTIzNDUwNTU4NTA1,3,0,link
563,1939,12/8/2020,13:25:56,Course stream,https://classroom.google.com/u/3/h,4,0,link
564,11589,12/8/2020,13:25:55,Classes,https://classroom.google.com/u/3/,2,0,link
565,9846,12/8/2020,13:25:49,Google,https://www.google.com/webhp?authuser=3,5,0,link
566,9846,12/8/2020,13:25:48,Google,https://www.google.com/webhp?authuser=3,5,0,link
567,14985,12/8/2020,13:25:44,Sign in - Google Accounts,https://accounts.google.com/signin/v2/challenge/pwd?continue=https%3A%2F%2Fwww.google.com%2Fwebhp%3Fauthuser%3D3&sacu=1&passive=1209600&authuser=3&flowName=GlifWebSignIn&flowEntry=ServiceLogin&cid=1&navigationDirection=forward&TL=AM3QAYZ3noa5GSVxFQhHaPDSRbRGodUnJoOw4Q1PkJxmPt_njfy6-NbkWdEmriLY,1,0,link
568,9842,12/8/2020,13:25:42,Sign in - Google Accounts,https://accounts.google.com/ServiceLogin/webreauth?continue=https%3A%2F%2Fwww.google.com%2Fwebhp%3Fauthuser%3D3&sacu=1&passive=1209600&authuser=3&flowName=GlifWebSignIn&flowEntry=ServiceLogin,2,0,link
569,9841,12/8/2020,13:25:42,Sign in - Google Accounts,https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fwww.google.com%2Fwebhp%3Fauthuser%3D3&sacu=1&passive=1209600&authuser=3,2,0,link
570,14983,12/8/2020,13:21:50,Bulk Write Operations — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/examples/bulk.html,1,0,link
571,14981,12/8/2020,13:21:41,Examples — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/examples/index.html,2,0,link
572,14982,12/8/2020,13:21:19,Copying a Database — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/examples/copydb.html,1,0,link
573,14981,12/8/2020,13:21:11,Examples — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/examples/index.html,2,0,link
574,14522,12/8/2020,13:21:07,Tutorial — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/tutorial.html,3,0,link
575,14980,12/8/2020,13:20:53,Tutorial — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/tutorial.html#inserting-a-document,1,0,link
576,14522,12/8/2020,13:20:39,Tutorial — PyMongo 3.11.2 documentation,https://pymongo.readthedocs.io/en/stable/tutorial.html,3,0,link
577,14979,12/8/2020,13:20:32,import data into mongodb pymongo - Google Search,https://www.google.com/search?sxsrf=ALeKk013E_yWSJJzsaSBhmavIeKEhplygw%3A1607462422892&ei=Fu7PX5nzNaWT0PEPxJqtsAE&q=import+data+into+mongodb+pymongo&oq=import+data+into+mongodb+pymongo&gs_lcp=CgZwc3ktYWIQAzIJCAAQyQMQFhAeOgQIABBHOgUIABDJAzoCCAA6BggAEBYQHjoICAAQFhAKEB46CAghEBYQHRAeUIcPWI4XYN4YaABwAngAgAFziAHPBpIBAzEuN5gBAKABAaoBB2d3cy13aXrIAQjAAQE&sclient=psy-ab&ved=0ahUKEwiZ1tKVqL_tAhWlCTQIHURNCxYQ4dUDCA0&uact=5,2,0,link
578,14979,12/8/2020,13:20:32,import data into mongodb pymongo - Google Search,https://www.google.com/search?sxsrf=ALeKk013E_yWSJJzsaSBhmavIeKEhplygw%3A1607462422892&ei=Fu7PX5nzNaWT0PEPxJqtsAE&q=import+data+into+mongodb+pymongo&oq=import+data+into+mongodb+pymongo&gs_lcp=CgZwc3ktYWIQAzIJCAAQyQMQFhAeOgQIABBHOgUIABDJAzoCCAA6BggAEBYQHjoICAAQFhAKEB46CAghEBYQHRAeUIcPWI4XYN4YaABwAngAgAFziAHPBpIBAzEuN5gBAKABAaoBB2d3cy13aXrIAQjAAQE&sclient=psy-ab&ved=0ahUKEwiZ1tKVqL_tAhWlCTQIHURNCxYQ4dUDCA0&uact=5,2,0,form_submit
579,14977,12/8/2020,13:20:28,import data into mongodb - Google Search,https://www.google.com/search?q=import+data+into+mongodb&oq=import+data+into+mongo&aqs=chrome.0.0i457j69i57j0l3j0i22i30l2j0i10i22i30.4391j1j4&sourceid=chrome&ie=UTF-8,2,0,generated
580,14978,12/8/2020,13:20:26,Import Data into MongoDB,https://docs.mongodb.com/guides/server/import/,2,0,link
581,14978,12/8/2020,13:20:26,Import Data into MongoDB,https://docs.mongodb.com/guides/server/import/,2,0,link
582,14977,12/8/2020,13:20:23,import data into mongodb - Google Search,https://www.google.com/search?q=import+data+into+mongodb&oq=import+data+into+mongo&aqs=chrome.0.0i457j69i57j0l3j0i22i30l2j0i10i22i30.4391j1j4&sourceid=chrome&ie=UTF-8,2,0,generated
583,14975,12/8/2020,13:16:11,ADP,https://workforcenow.adp.com/theme/index.html#/Myself_ttd_MyselfTabXBPayCategoryPayStatements/MyselfTabXBPayCategoryPayStatements,2,0,link
584,14975,12/8/2020,13:16:07,ADP,https://workforcenow.adp.com/theme/index.html#/Myself_ttd_MyselfTabXBPayCategoryPayStatements/MyselfTabXBPayCategoryPayStatements,2,0,link
585,14974,12/8/2020,13:15:35,ADP,https://workforcenow.adp.com/theme/index.html,1,0,form_submit
586,14972,12/8/2020,13:15:28,Login | ADP Workforce Now®,https://workforcenow.adp.com/workforcenow/login.html?TYPE=33554433&REALMOID=06-dc2a3c54-b061-101f-ae21-844af8f80cb3&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-3dtuq7XzN9CwCuSW8h0Gc0h9Wvg%2bbA7DZvuZ2oVT6WtlQBwnQY0%2bfq1meN3vvgfb&TARGET=-SM-https%3a%2f%2fworkforcenow%2eadp%2ecom%2ftheme%2findex%2ehtml,1,0,link
587,14871,12/8/2020,13:13:31,Robby/debugging by robbyboparai · Pull Request #29 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/pull/29/files,13,0,reload
588,14871,12/8/2020,13:13:29,Robby/debugging by robbyboparai · Pull Request #29 · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/pull/29/files,13,0,link
589,13579,12/8/2020,12:46:24,sturdy-couscous/Checker.py at main · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/main/sturdycouscous/Garbanzo/Checker.py,12,0,link
590,13584,12/8/2020,12:12:47,sturdy-couscous/Checker.py at janani · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/janani/sturdycouscous/Garbanzo/Checker.py,11,0,link
591,13584,12/8/2020,12:12:47,sturdy-couscous/Checker.py at janani · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/blob/janani/sturdycouscous/Garbanzo/Checker.py,11,0,link
592,13583,12/8/2020,12:12:43,sturdy-couscous/sturdycouscous/Garbanzo at janani · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/janani/sturdycouscous/Garbanzo,12,0,link
593,13583,12/8/2020,12:12:43,sturdy-couscous/sturdycouscous/Garbanzo at janani · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/janani/sturdycouscous/Garbanzo,12,0,link
594,13582,12/8/2020,12:12:40,sturdy-couscous/sturdycouscous at janani · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/janani/sturdycouscous,12,0,link
595,13582,12/8/2020,12:12:39,sturdy-couscous/sturdycouscous at janani · IsabelleLenertz/sturdy-couscous,https://github.com/IsabelleLenertz/sturdy-couscous/tree/janani/sturdycouscous,12,0,link
596,12300,12/8/2020,12:12:39,IsabelleLenertz/sturdy-couscous at janani,https://github.com/IsabelleLenertz/sturdy-couscous/tree/janani,11,0,link
597,12300,12/8/2020,12:12:37,IsabelleLenertz/sturdy-couscous at janani,https://github.com/IsabelleLenertz/sturdy-couscous/tree/janani,11,0,link
598,6619,12/8/2020,12:12:29,IsabelleLenertz/sturdy-couscous: An web-security audit agent for local and enterprise networks,https://github.com/IsabelleLenertz/sturdy-couscous,187,0,link
